ItemID,Rating,Spot_pk,Timestamp,UserID,review
거제관광모노레일,4,1514,2021.08.14.,14jmchn,모노레일 내려갈때 재밌습니다(?)
거제관광모노레일,5,1514,2021.07.19.,gftask,모노레일 타보면 가격이 이해가 되는! 은근히 무서웠어요 ㅠ  날이 좋았으면 정상에서 사진이 더 이뻤을텐데 날이 흐려서 아쉬웠네요 그래도 거제왔으면 꼭 가야할 필수코스입니다 ㅋㅋ
거제관광모노레일,4,1514,2021.07.10.,1cmji7c,모노레일 자체는 막 엄청나지 않았는데 편하게 산에올라가 풍경보는 맛이 좋았어요
거제관광모노레일,5,1514,2021.06.16.,9ieauo,하필 비가 와서 전망대를 제대로 못보고 내려가는게 넘 아쉽네요ㅜ 다음에 날좋은날 다시 방문해보고싶어요. 모노레일 자체는 계룡산을 편하게 탐방할수 있어 넘좋았어요 사계절 언제와도 좋을 것 같아요
거제관광모노레일,1,1514,2021.05.08.,vg6v7k,아니...모노레일타고 전망대왔는데 화장실 고장나있으면 어디에 볼일을 보나요? 이런식으로 할거면 애초에 모노레일타기전에  공지를 하던지?ㅋㅋ 아니면 고치고 운영을 하시던지 해야죠 돈은 벌고싶고 돈쓰기는 싫은건가요? 관광지가 이렇게 불편해서야....  
거제관광모노레일,4,1514,2021.04.25.,fferhp,최고경사 37도 누워서 가는 모노레일 타볼만합니다
거제관광모노레일,5,1514,2021.01.13.,r4mare,거제도가서 모노레일 안타면 여행제대로 못한거죠! 필수코스에여!
거제관광모노레일,5,1514,2020.10.23.,qnbt67,정상에서 보는 한려수도는 정말 아름답더군요 거제여행 필수코스로 해야하는 곳이더구라구요 찐이예요!!
화성시우리꽃식물원,2,1516,2021.08.15.,qq5vvf,코로나 때문이라 그런지..ㅠㅠ 한정적이고 그냥 그래요..
화성시우리꽃식물원,1,1516,2021.06.27.,nj3hna,매점 카페 등 편의시설이 더 보완되었으면 좋겠어요. 관리가 너무 엉성하네요
화성시우리꽃식물원,5,1516,2021.05.23.,n48guu,잘 꾸며져 있어요 꼭 가보세요
화성시우리꽃식물원,5,1516,2021.04.10.,g7k2md,가족들 함께오니 너무 좋아요^^
화성시우리꽃식물원,4,1516,2021.02.12.,11oe1gk,
화성시우리꽃식물원,5,1516,2020.11.27.,18tvpqh,너무너무 좋아요 화이팅입니다
화성시우리꽃식물원,4,1516,2020.08.02.,dtphe0,
화성시우리꽃식물원,4,1516,2019.05.29.,c48emc,시원하고 넓고 좋아요.어린이들이 정서적으로 좋아요.
두타산 쌍폭포,5,1519,2021.08.31.,91g1sa,
두타산 쌍폭포,5,1519,2021.08.30.,bem8bd,좋은 곳입니다. 
두타산 쌍폭포,5,1519,2020.10.03.,fk34hu,
두타산 쌍폭포,5,1519,2020.05.26.,qpttkc,살면서 봤던 폭포중에서 역대급으로 멋있었던 폭포입니다
두타산 쌍폭포,5,1519,2019.08.29.,ur3003,https://youtu.be/Zard65X_RuI                     2개의 폭포수가 2배로 힐링시켜주네요. 강추합니다.
두타산 쌍폭포,4,1519,2017.07.24.,101enmo,
충곡서원,5,1523,2021.08.21.,e7imnc,
십이폭포,4,1527,2019.10.26.,7kmtjf,20분거리 운일암반일암
동산 유원지,2,1528,2020.08.10.,14la2md,보통
안섬휴양공원,5,1532,2020.06.27.,7kmtjf,여기가ㅜ그래도 바다같네 ㅋ 커피사가 멍때리메 마시고 오기
벌천포해수욕장,4,1536,2021.09.13.,l2s59p,
벌천포해수욕장,5,1536,2021.09.08.,gbqngj,규모는 작지만 참 예쁜 해수욕장 몽돌 해수욕장이라서 파도칠때마다 돌 구르는 소리도 나고 좋음
벌천포해수욕장,5,1536,2021.08.26.,lc11jd,빨간자갈 끝내주더라구요 
벌천포해수욕장,5,1536,2021.08.17.,1m3en6j,좋아요
벌천포해수욕장,4,1536,2021.05.04.,lqhkd3,좋아요 
벌천포해수욕장,5,1536,2020.12.21.,7kmtjf,혼자 고독하게 뚝방에 앉아 자갈해변노을보메 사간커피한잔 하기 좋은곳  코끼리바위
벌천포해수욕장,2,1536,2020.12.20.,muva5k,쓰산하고 한적한 해수욕장~.끝에 있는 오토캠핑장(유료사유지)은 낭만적입니다.
벌천포해수욕장,5,1536,2020.11.28.,178itel,
벌천포해수욕장,5,1536,2020.10.27.,14pk4mq,여기 진짜 멋집니다 주말에는 사람이 많다고하여 피해서 평일에 와봤는데 뷰가 너무 좋아요 그냥 막 찍어도 멋지고 예뻐요 공기도 좋고 물도 맑고ㅎㅎ 오랜만에 잘 쉬다 갑니다!
벌천포해수욕장,4,1536,2020.10.25.,rntofq,
벌천포해수욕장,4,1536,2020.09.13.,tsdhbq,
벌천포해수욕장,1,1536,2020.08.08.,ra66i7,이곳의 구조경비요원들은 너무 손님들에게 친절은 아예 없고 예의가 전혀없고 오히려 몰상식하게 큰 소리를 치는데 다시는 가고 싶지 않은 곳이다. 담당부서는 철저한 기본예의 교육부터 시켜야 한다.
벌천포해수욕장,3,1536,2020.03.30.,17cnq65,해수욕장 자체는 좋아요... 경치도 좋고 캠핑하기 좋게 땅도 평탄화 작업 잘되있고 ... 다만 가는길이 좀 이상해요.. 도로는 잘 만든편인거 같긴한데 이상하게 과속신호위반 카메라 있는곳에서 바로 앞에서 신호가 빨간불로 바뀌는게 상당히 자주 격었어요... 뭔가 함정이 있는건지 그런 느낌이 들 정도로..
아산향교,2,1539,2017.12.31.,101enmo,
탈해사,5,1541,2021.03.09.,14he96n,멋진곳입니다 굽이굽이 올라가다보며  근 정상까지 갑니다  모든시름 내려놓수있었요
탈해사,5,1541,2017.11.16.,bflpm7,"전망이 죽이네요! 사찰을 지키고 있는 고양이 6마리... 겁쟁이들이라 다가갈 순 없지만, 다가가면 계속 울어...ㅋㅋㅋ 저 까만 고양이게 젤크고 도망안가는 것 보니, 대장놈인듯...."
충장사,3,1549,2019.02.21.,e9e5k4,
자유공원 맥아더장군동상,5,1551,2021.08.21.,1g3hub2,"장군이시여, 우리나라와 아시아를 지켜주셔서 감사하옵니다. 부디 그 곳에서는 편히 쉬시옵소서. (+ 리뷰에 빨갱이들 엄청 많네 우리나라와 아시아를 끝까지 지켜주신 맥아더 장군님 추모하고 기르자는데 뭐가 아까워서 철거시키자는 거냐? 간첩들아 어서 니네들 땅인 북한으로 돌아가라)"
자유공원 맥아더장군동상,5,1551,2021.08.12.,era946,자유민주 체제가 백배 낫다. 인민민주는 정말 안습.....
자유공원 맥아더장군동상,5,1551,2021.06.08.,1326pim,
자유공원 맥아더장군동상,5,1551,2021.05.16.,e4hocl,대한민국의 자유를 수호한 영웅 맥아더 장군
자유공원 맥아더장군동상,5,1551,2021.03.03.,16bauhl,좌우를 떠나서 존경 받아야 할 인물. 물론 세계 3차 대전이 될 뻔 했지만....
자유공원 맥아더장군동상,5,1551,2021.02.17.,r0ots7,우리나라를 지켜준 영웅 감사합니다!!
자유공원 맥아더장군동상,5,1551,2021.02.14.,lhh700,"장군님 빨갱이,종북좌파,중국놈들 때문에 나라의 미래가 어둡습니다. 그때 중국에 핵 몇방만 쏴주셨으면 더 좋았을텐데..하늘에서 다시 한번 이 나라를 구해주시길"
자유공원 맥아더장군동상,1,1551,2021.01.29.,ei95om,세금낭비
자유공원 맥아더장군동상,5,1551,2020.12.14.,16ajv6s,
자유공원 맥아더장군동상,1,1551,2020.11.26.,1d4ervo,
자유공원 맥아더장군동상,1,1551,2020.11.10.,msjll8,맥아더는 미국에서도 정치군인으로 존경 못 받는 군인이며 한국전쟁중에 한국에 몇일 와보지도 않고 작전 승인만 했을뿐 실제 현장 지휘도 한적도 없다 또한 일본의 일왕제를 찬성하고 온갖 전범들을 구제해주었다 우매한 한글쓰는 토착왜구들아 부끄러우니 머리 나쁘면 글쓰지마라!!!!
자유공원 맥아더장군동상,5,1551,2020.09.13.,vp4det,빨갱이로부터 한번만 더 지켜주십셔
자유공원 맥아더장군동상,1,1551,2019.12.18.,7kboav,이젠 철거하자 방위비도둑들
자유공원 맥아더장군동상,5,1551,2019.08.15.,cv14b8,
자유공원 맥아더장군동상,4,1551,2019.07.30.,o32059,
자유공원 맥아더장군동상,4,1551,2019.01.23.,le9jko,
자유공원 맥아더장군동상,5,1551,2018.12.11.,9u89mq,
성암서원,4,1553,2021.08.01.,16gfvia,서산시내 위치한 성암서원 우연히 운동하다가 지나가게되어본 서원 입니다
송곡서원,5,1554,2018.12.01.,7kmtjf,500년 넘은 천연기념물 향나무
정읍벚꽃축제,1,1602,2019.04.02.,c73l4t,벚꽃 축제를 한다고해서 토요일에 갔었는데ㅜ 벚꽃은 이제 꽃망우리 겨우...사진 찍으러갔는데 한장도 못찍었어요ㅜ 지금은 피었나모르겠네요.. 시장도 바로 옆이여서 구경거리는 많은것같은데.. 토요일이라 장도 많이들 문을 닫았구요. 대신 벛꽃축제길 옆주차장에 행사들 많이했어요.. 먹거리가 행사 천막마다 많이겹쳐요. 떡볶이..떡볶이...또 떡볶이..  뭐냐..음식 ...
석촌호수벚꽃축제,5,1609,2021.04.03.,1dagb7h,
석촌호수벚꽃축제,5,1609,2018.04.07.,7pcbm9,
수안보온천 관광협의회,4,1611,2021.01.17.,1cil2of,
수안보온천 관광협의회,5,1611,2019.01.06.,7mp7n5,물 좋아요
수안보온천 관광협의회,4,1611,2018.07.19.,h71c8f,
수안보온천 관광협의회,5,1611,2018.02.21.,ll5esp,충주시에서운영해서그런지깨끗하고친절하시네요
진천농다리,4,1620,2021.08.09.,7mi1sq,트래킹코스로 굿
진천농다리,5,1620,2021.07.28.,esc506,
진천농다리,5,1620,2021.07.15.,ki8dpe,선조들의 땀과 지혜가 느껴지는 곳. 천년다리의 명성 이면에 다리의 축조 배경과 과정에 상했을 선조들의 피가 문득문득 가슴을 저밉니다.
진천농다리,5,1620,2021.06.28.,1708n0u,
진천농다리,4,1620,2021.06.15.,17qt4tn,
진천농다리,4,1620,2021.05.22.,1drbre9,
진천농다리,5,1620,2021.05.12.,11d7oqt,자연을 느낄 수 있는 곳! 가족과 함께 즐거운 산책 시간을 보냈어요~♡
진천농다리,5,1620,2021.05.12.,1jgk6cu,
진천농다리,5,1620,2021.05.10.,1bpe94q,산과 물을 가로지르며 산행할 수있는 곳입니다  추천합니다 
진천농다리,5,1620,2021.05.02.,112f7us,주차공간 부족하지만 힐링하고 왔네요 좋아요
진천농다리,5,1620,2021.04.26.,17h4st2,힐링하기 최고입니다
진천농다리,5,1620,2021.04.11.,mcmps8,"사계절 모두 예쁠것 같은 곳, 올라가서 보는 풍경도 시원한 곳, "
진천농다리,5,1620,2021.04.04.,7v523t,
진천농다리,5,1620,2021.03.14.,18tg0n6,
진천농다리,4,1620,2021.01.17.,15pondq,
진천농다리,5,1620,2021.01.05.,uquiu7,
진천농다리,5,1620,2020.10.10.,n136v7,
진천농다리,1,1620,2020.09.19.,ggf96s,농다리 코로나땜에 폐쇄되었습니다
진천농다리,5,1620,2020.07.11.,112oq2n,
진천농다리,5,1620,2020.05.21.,1892jq3,
진천농다리,5,1620,2020.04.25.,7kmtjf,돌로만 만들다니 버거왕 천년지기
진천농다리,5,1620,2020.04.22.,shv7ms,
진천농다리,5,1620,2020.04.18.,17rn1fc,ㄷ
진천농다리,5,1620,2020.02.01.,e7ukvt,내일 진천 아산분들을 위해  우리 가족 농다리 산책하고 맛난 식사와 차 하고  ㅇ올랍니다
진천농다리,3,1620,2020.01.18.,7kgh4f,하늘다리까지 왕복 산책 좋아요!
진천농다리,5,1620,2020.01.13.,12a6f1g,
진천농다리,4,1620,2020.01.01.,11oohm6,
진천농다리,5,1620,2019.06.29.,kffus2,
진천농다리,2,1620,2019.05.01.,7killg,"농교, 전망대, 하늘다리"
진천농다리,4,1620,2018.05.03.,a5tlqh,
진천농다리,3,1620,2017.11.03.,o5qr9s,천년의 숨결을 이어온 돌다리.
진천농다리,5,1620,2017.09.23.,10l7t13,
청안향교,5,1626,2020.10.26.,f26rh5,
후평숲캠핑장,4,1631,2020.06.15.,bedbmd,나무가 많아서 그늘이 많은 편이라 좋았어요! 사이트 크기가 꽤 큰편인데 옆 사이트와의 간격은 좁아서 붙어있는 사이트의 경우 동행이 아니라면 조금 불편할수도? 어린이 수영장이랑 방방도 있어서 주로 가족단위로 많이 방문하시는 듯 했어요! 화장실이랑 샤워실 청결도는 조금 쏘쏘. 
후평숲캠핑장,1,1631,2019.08.10.,7sbsed,파쇄석이 거의없음 비오니까 물배수안되고 한강되버림. 주변환경은 좋으나 데크가 아니라서 아쉬움
쌍곡계곡,4,1640,2021.08.09.,rav9hd,"계곡은  최강좋은데  여기도 펜션,음식점 많네요 ㆍ "
쌍곡계곡,5,1640,2021.07.19.,n2dc4v,
쌍곡계곡,2,1640,2020.10.19.,vt8mhv,주차 죄다 유료바가지
쌍곡계곡,4,1640,2020.04.07.,s455qc,아직 휴가철을 맞이하여 한번도 놀아보진 못했지만 여름철에 와서 놀기엔 좋을 것 같습니다.
쌍곡계곡,5,1640,2019.10.03.,ur3003,https://youtu.be/jrTaNqQbKmE                    계곡색깔이 예술입니다.
쌍곡계곡,3,1640,2018.07.28.,fl52s0,충북 괴산 쌍곡계곡
쌍곡계곡,3,1640,2017.08.03.,101enmo,
단호사,4,1641,2020.02.26.,uc88am,
위정사,5,1647,2021.04.30.,1e88q2j,역사
사동계곡,5,1652,2021.01.28.,1fvkt7c,최고
사동계곡,5,1652,2020.10.19.,16i276o,오염없는 청정계곡으로 강력추천합니다 
사동계곡,5,1652,2019.07.16.,msqbmv,
사동계곡,4,1652,2018.08.02.,b701dp,
귀농인 농특산물판매장,5,1657,2021.08.02.,f474k4,무인 굿
대흥사,4,1660,2021.08.29.,fkfqi4,절도 크고 들어가는 숲길이 정말 좋으나 세계문화유산이라는 명성에 비해 아쉬움이 있네요. 최근 지어진 건물도 많고 옛 사찰의 느낌이 조금 부족한 듯
대흥사,1,1660,2021.08.12.,8vnop6,"입장료 개인 4,000원 차량 주차비 3,000원  아이고~  중들이 술쳐묵고 시끄럽던 이유가 이거였어? "
대흥사,5,1660,2021.08.04.,7l0suv,
대흥사,1,1660,2021.07.23.,trbv6u,술이 들어간다 쭉쭉쭉쭉~~
대흥사,1,1660,2021.07.23.,1326pim,
대흥사,1,1660,2021.07.22.,fh66e9,1. 대흥사 내 숙박시설에서 7명의 중이 술마시고 놀다 걸림. 방역수칙 위반이다.(21.07.22)
대흥사,1,1660,2021.07.22.,1bcmcaj,술이들어간다 중! 중! 중중! 언제까지목탁두드리게할거야~! 내머리를봐~! 다자랐잖아~!!
대흥사,1,1660,2021.07.22.,80j73k,
대흥사,1,1660,2021.07.22.,vf0v0f,시방세계의 삼보님 전에 향불 사뢰어 참회하세요. 우주의 천지만물에 청수 올리어 참회하세요. 국민과 사부 대중 앞에 마음 다해 참회하세요.
대흥사,1,1660,2021.07.22.,quil1p,에라이~~~ 그렇게 술과 고기가 그립더냐! 이런 땡중들한테 무슨 가르침을 받겠다고 쯧쯧쯧..
대흥사,1,1660,2021.07.22.,10sf4fe,"최근 언론을 통해 유명사찰, 전남 대형사찰, 해남 유명사찰 스님들이 방역수칙 위반을 하며 술파티를 했다고 논란이되고 있는 절입니다."
대흥사,1,1660,2021.07.21.,dnfhp2,하
대흥사,1,1660,2021.07.21.,19eficm,술판벌인 절이 이절인가요
대흥사,1,1660,2021.05.14.,164ivst,"입장료 + 주차료 2인 11000원,  돈을 받는 것은 좋습니다, 다만, 지불한 돈 만큼의 무언가 얻는것이 있어야 하지 않겠습니까?  위치도 너무 좋고 절도 큽니다,  근데 대다수의 곳이 공사중인 관계로 볼것이 거의 없습니다."
대흥사,1,1660,2021.05.13.,19tjlmu,ㅋㅋㅋ... 관람료는 진짜 비쌉니다.. 수행을 엄청 하시나봐요^^ 들어갈 수 있는 곳이 없어요 불상도 못봣네요
대흥사,1,1660,2021.03.14.,186s7p9,절 주변 풍경은 좋다. 그런데 대흥사는 선을 중시하는 산사라고 해놓고 아래 다른 분 평가처럼 입장료부터 돈에 환장한 곳 같다. 곳곳에 탐욕을 버리라는 문구는 관광용인건지. 분명 사이사이 참선중이니 들어오지 말라는 표시판으로 봐서는 부처님의 가르침을 이어간다는 곳인데 실제는 전혀 그렇지 않으니. 대웅전은 소박하고 고즈넉한데 뭔 절을 얼마나 크게 키울려고 죄다...
대흥사,4,1660,2021.03.12.,b4mif2,동백꽃길 너무너무 좋았어요. 그렇지만 아래의 리뷰처럼 막아놓은 곳도 많고 입장료도 비싸게 느껴졌습니다.
대흥사,5,1660,2020.11.19.,941j47,대흥사 단풍 참 멋지네요
대흥사,1,1660,2020.11.08.,177ub30,사찰은 공사중이라 대부분 외부인출입금지입니다...문화재관람료를 지불했는데 문화재는 죄다 출입금지면 관람료를 왜 받는지 모르겠네요.. 더구나 주변 풍경은 너무 멋진데..여기저기 공사때문에  주변 자연풍경도 제대로 감상하기 힘듭니다.. 제대로 관리하면 좋을텐테 관리가 안되는게 아쉽네요
대흥사,1,1660,2020.08.22.,n0enad,어이를 집에 두고왔다.  죄다 틀어닫고 일반인 출입금지면 입장료 왜 받냐 천만원 백만원 시주하라고 플랜카드나 걸어두고 랜지로버는 또 뭐임?  좀 안보이게 대던가 랜지로버 광고 절편인줄
대흥사,2,1660,2020.08.16.,o0nf5g,전통찻집 직원 심각하게 불친절.
대흥사,3,1660,2020.06.14.,12eos7d,"성인 1인 3000원이고 주차비 포함해서 3명 12,000원 냈어요. 유네스코 뭐 검사중이라 공사하는거 중단해서 이도저도 아닌 풍경.. 임시 법당 대웅보전 있는데 들어가진 않았고, 표충사라고 사당이 따로 복전함 위에 먼지가 앉아있어서 좀 씁쓸.. 계곡이랑 나무숲 사이로 걸어가는 시간들은 좋았어요. "
대흥사,1,1660,2020.06.14.,s46v7d,재규어몰고 다니는 스님 뭐야? 절이야 영화세트장이야.. 죄다 새로 지어버리니 오래된 느낌이 하나도없네.  기둥에 천만원 주춧돌에 이백만원 등등 시주금액 큼직하게 적어둠  이런 절이라 그런가.. 그 더운날 문이 열려있는 곳이 한군데도 없음. 에어컨튼다고 문안열어두나봄.. 에어컨 실외기 안보이게하려고 따로 목재함 만들어두셨던데ㅋ  사단장같은 스님옆에 양산들고 ...
대흥사,4,1660,2020.05.04.,10niv7e,차 밑에다 대면 많이 올라가야 합니다 절도 크니 진상이 아닌 선에서 높은 주차장에 댑시다 특이하게 사찰에 용 장식물이 있네요
대흥사,4,1660,2020.01.12.,e9e5k4,
대흥사,5,1660,2019.07.26.,11nuc83,가끔불교방송을 시청하고있습니다 제가4년전에 대구앞산 산행중에 안일사에 주지스님을 만나 좋은 이야기를 들었습니다 그분주지스님이 법상스님 저는하산할때 저스님은 앞으로 불교계에서 큰 스님이 될거라고 생각했는데 역시대흥사에 주지스님이 되셨내요 대흥사에 한번도 가보지않았는데 올해에는 꼭한번 가볼 렵니다 불교방송 뉴스 자주봐야겠습니다 ^^
대흥사,5,1660,2019.04.23.,k32m6e,
대흥사,3,1660,2019.04.06.,h0dj3c,유선관에서 묵고 북미륵암까지 가봐야...
대흥사,5,1660,2018.11.06.,h3bqtk,세계문화유산에 등제된  귀한 천년고찰이다.서산대사가 말씀하길 여기 절터는 삼재가 들지 않는곳이라고하여 실제로 임진왜란과 625전란의  피해가 없었다 .
대흥사,3,1660,2016.11.14.,7uin43,
대흥사,3,1660,2016.09.26.,10cgb7r,ℹ 기원 426년 신라의 승려 정관이 창건한 대한불교 조계종 제 22 교구의 본사.  ✌ 차를 가져 간다면 템플스테이 마지막 주차장까지 올라가면 대흥사가 바로 나온다.  ⚠ 템플스테이로 유명한듯..  ( 사진 - 대웅전 & 대흥사 삼층석탑( 보물 제 320호 )
대흥사,5,1660,2016.03.27.,10lt33b,
대흥사,4,1660,2016.03.16.,g53lq2,여기도 서너번 갔었는데... 내 기억에는 커다란 은행나무만 기억에 남아 있으니...
내원사,4,1666,2020.10.30.,907rdd,평일조용하고좋아요
내원사,1,1666,2020.05.03.,ei95om,매표소직원매우불친절 
내원사,5,1666,2020.01.30.,t22f87,좋아요
내원사,5,1666,2016.03.10.,g53lq2,좋아요.
회인향교,5,1671,2021.04.25.,1iu1km5,
대원사회복지회,5,1673,2021.03.03.,1eobrni,
금관숲,5,1675,2021.06.27.,12cllad,
금관숲,4,1675,2019.07.27.,10285tq,휴양에 좋은 곳
정선동강할미꽃축제,5,1677,2018.07.12.,ftd4t5,
서울창포원,3,1678,2021.06.23.,10k2j6v,Visit end of May to mid of June
서울창포원,1,1678,2021.05.02.,l33hh1,어이가 없어서 글 남깁니다 창포원에서 고기를 구워 먹을 수가 있나요? 고기 구워먹고 남은 비계덩어리가 나뒹구네요 강아지가 주워먹고 죽을뻔했습니다 다른 견주분들도 주의하시길 바랍니다 개념 없으신 분들 좀 관리 제대로 부탁드리겠습니다^^
서울창포원,5,1678,2021.04.11.,ard246,벚꽃 맛집
서울창포원,5,1678,2020.11.22.,1da58i7,
서울창포원,4,1678,2020.08.26.,np8vm0,그늘이 적어 한여름에는 힘들수있으나 봄가을 날좋을때는 산책하기 너무 좋아요^^
서울창포원,4,1678,2020.06.30.,7mdae8,최고 도서관도 있었으면 좋겠어요
서울창포원,5,1678,2020.03.02.,13g3reh,소담하고 예뻐요
서울창포원,5,1678,2018.10.21.,btpjul,
서울창포원,5,1678,2017.11.02.,g74jrn,
연하제,5,1685,2019.02.26.,lnnao3,
오정제,1,1691,2021.02.28.,1d1hqci,낚시가요 
연화제,4,1696,2021.03.17.,1gfrevh,ㄴ
연화제,3,1696,2019.07.17.,vgvb6r,
요기제,5,1699,2020.12.13.,18jd1bj,풍경
요기제,5,1699,2019.09.13.,fvat1j,
기룡지,5,1700,2021.01.13.,rjg39j,
기룡지,1,1700,2020.08.24.,v36pc5,광주에 민물낚시 가따리 들이 가는곳임 일명 똥꾼들 놀이터
운곡서원,3,1704,2020.12.05.,1da155m,생각보다 그닥... 주차는 편해요
운곡서원,1,1704,2020.11.29.,7kgmkc,
운곡서원,5,1704,2020.11.22.,1cpart1,
운곡서원,5,1704,2020.11.14.,bn3hm3,"참 좋은데, 사람이 너무 많아요. "
운곡서원,4,1704,2016.11.28.,11j95hn,유연정 옆 350년 수령 은행나무 숨은 단풍명소
탄광문화촌,4,1706,2021.08.15.,d89m7j,특히  아이들과  보면  좋을듯하네요 어른들은  옛기억 
탄광문화촌,5,1706,2021.07.02.,aodcq5,가보시면 압니다 good
탄광문화촌,5,1706,2021.04.05.,v5g5br,진짜 가볼만 합니다..... 어린시절 기억이 새록새록 나더군여
탄광문화촌,5,1706,2020.11.11.,t6v34t,
솔향한과,5,1707,2019.12.23.,v2mase,매번 명절때마나 부모님게 선물로 드리고 있는데 가장만족하시는 선물이신거 같에요
솔향한과,5,1707,2019.02.27.,uj46il,"한과 넘나 맛있어요 ㅎ 고급스러운 단맛이에요. 설에 선물로 받고, 주문 다시 했어요. 주전부리로 계속 구매할 것 같아요 ㅎ"
풍년한과,5,1708,2021.08.19.,g8m96e,바삭하고 입에서 바로녹음ㄷㄷ별로안달고 고소함 한과가 이렇게 맛있을수 있다는걸 처음암
지리산둘레길 산동-주천,5,1709,2021.05.11.,11gbema,
지리산둘레길 산동-주천,5,1709,2019.06.05.,10mte7n,
지리산둘레길 산동-주천,5,1710,2021.05.11.,11gbema,
지리산둘레길 산동-주천,5,1710,2019.06.05.,10mte7n,
지리산둘레길 산동-주천,5,1711,2021.05.11.,11gbema,
지리산둘레길 산동-주천,5,1711,2019.06.05.,10mte7n,
지리산둘레길 산동-주천,5,1712,2021.05.11.,11gbema,
지리산둘레길 산동-주천,5,1712,2019.06.05.,10mte7n,
지리산둘레길 산동-주천,5,1713,2021.05.11.,11gbema,
지리산둘레길 산동-주천,5,1713,2019.06.05.,10mte7n,
지리산둘레길 산동-주천,5,1714,2021.05.11.,11gbema,
지리산둘레길 산동-주천,5,1714,2019.06.05.,10mte7n,
백동제,2,1715,2020.10.08.,18jd1bj,생명체가 없음
광양매화축제,5,1729,2020.12.26.,7kmtjf,청매실농원항아리 초가집 대나무길 팔각정전망대 바위전망대 계단전망대 tmap광양매화문화관  스타무인텔 삼성궁 스타웨이하동 
광양매화축제,1,1729,2018.03.19.,euhkm7,행사장옆 공영주차장엔 관광객은 절대 주차못함
광양매화축제,3,1729,2018.03.18.,8tjiq4,네 맘음에 들어요 하지만 산속에 안내간표지 ᆢ길있읍 없음 얼마남았다가 없음 
광양매화축제,4,1729,2016.03.13.,7l477d,
순천만갈대축제,5,1759,2018.10.09.,10a7u8i,
순천만갈대축제,4,1759,2017.05.04.,v1vg8o,
순천만갈대축제,4,1759,2017.05.02.,ukekfi,배타고 산에 올라가 석양구경. 돌아올 때 대학생들과 전쟁.
순천만갈대축제,5,1759,2016.12.01.,109evmd,16/12/01 국립한경대 원예학과
순천만갈대축제,4,1759,2016.11.28.,11j95hn,순천 제7경 순천만
순천만갈대축제,3,1759,2016.03.13.,7l477d,
순천만갈대축제,5,1759,2016.03.10.,g53lq2,작년 휴가때 갔던 곳
거문도백도 은빛바다체험행사,5,1775,2018.03.09.,g1gt4t,
법성포단오제 전수교육관,4,1778,2021.06.07.,1ibvkag,
영취산진달래축제,4,1797,2019.04.01.,qqtc5s,"표지판과 사람들 따라 상암초 옆에서 오르기 시작하면 졸지에 45도 경사의 돌무더기 등산 코스. 여수시에서는 난이도 하의 가족 산행이 가능하다고 하나 절대 아님.(..) 돌이 많아 미끄러워 내려갈 때 스틱 없이는 위험할 듯.   대신 로드뷰 상 동진산업개발 옆에서 시작해 W자형의 임도 (상암로) 를 이용하면 시간은 좀 더 걸리지만 간간이 편백나무, 벚꽃도 보..."
영취산진달래축제,1,1797,2019.03.31.,mdbqk4,가지마세요 제발 어제다녀옴 축제 이름 당장 빼고 그냥 동네잔치라고 하시길ㅋㅋㅋ 볼 것 없고 먹을 것 없어요 수원서 놀러왔다가 영취산....  절대 넣치 말아야 할 코스입니다 이축제만요  다만 꽃이 만개하면 걸어볼만하긴 한데 경사가 너무 심하고 돌길이라 어르신들 아가들에겐 지옥길  지금은 꽃도 안핌.... 담주되면 좀 피겠네요...... 온 몸이 쑤셔요 어제...
구암폭포,5,1810,2020.08.02.,mfafe0,정말 좋아요
우두해수욕장,1,1816,2020.08.17.,114u8nt,여기 회시장 눈탱이 진짜 심합니다. 차림비로 1인당 1만원 넘게 받아요. 처음에 친절하게 해주면서 나중에 다 서비스비 받고 바가지씌우니까 절대 가지마세요
문수골계곡,5,1817,2021.08.04.,1iuk1hd,
문수골계곡,5,1817,2021.08.04.,11988vm,
문수골계곡,4,1817,2018.09.14.,7kl4n9,조용하고 좋을거같아요
이훈동정원,3,1821,2020.10.18.,l4t56c,일반가정집인듯 못들어가네요
이훈동정원,4,1821,2019.12.30.,10uorj7,사진 찍기 좋습니다 특히 봄이나 가을에요
이훈동정원,4,1821,2019.03.18.,e4gbh1,주말 14-16시에만 개방한다고 해서 가봤는데 내부 사정으로 당분간 개방 안 한다는 안내문이 붙어있네요(19년 3월 중순 기준). 외부 담장부터가 으리으리하고 멋져서 기대했는데 다음에 와야겠어요.
나주무열사,5,1827,2021.05.23.,7n9dn6,
나주향교,3,1830,2020.08.09.,toub5i,"유유자적하면서 산책할만한 장소지만, 끌리는 컨텐츠가 부족한 느낌입니다. "
요월정원림,2,1836,2021.08.10.,a465j3,1년전 블로그에 공사중이라고 하던데 올해도 공사중
장흥만수사,5,1848,2021.02.24.,92lg1m,"고려 후기 성리학자 안향의 위패를 모신 사당. 이 분도 한국 사상사에 중요한 인물이니, 안중근 사당 참배하러 오시는 김에 겸사겸사 둘러보시고 역사의식 함양하시면 좋을 듯함"
임대정원림,5,1853,2021.07.26.,em7n5l,멋져요
임대정원림,5,1853,2020.02.02.,ad58h3,최고
